fileName,var,clause,type,BOBSS2,ansBB5,BOBSS3,BOBSS0,BOBSS1,BOBSS,BOBSS2_best,ansBB5_best,BOBSS3_best,BOBSS0_best,BOBSS1_best,BOBSS_best
cce51ada-a36a-4605-b161-b580224ec367.cnf,50,28,normal,0.794976325351363,0.7929245610785479,0.796181179350549,0.7591703756840419,0.8006860520239149,0.8255945515573533,0.8545637025902731,0.8075795951539949,0.8296445693367986,0.7730913009988829,0.837440153592933,0.8779599094405279
cce51ada-a36a-4605-b161-b580224ec367.cnf,50,28,hign,0.8685178918062477,0.8685178918062477,0.7570836197620948,0.7935045101947581,0.8685178918062477,0.9287447578111918,1.0,1.0,0.8218618945279795,0.8218618945279795,1.0,1.0
fae49b00-d751-49b9-ac87-06527d59bc94.cnf,32,33,bino,0.8029204197395622,0.8247537229217868,0.8218840627894749,0.8234691474412551,0.8240034560873815,0.8587184744153034,0.8490820623952243,0.9057044367841655,0.9051484487935061,0.9085955743355943,0.9093739575225175,0.9058156343822974
fae49b00-d751-49b9-ac87-06527d59bc94.cnf,32,33,normal,0.8106570459127016,0.8662762526291781,0.8211644893830847,0.818303271339072,0.8243077219728888,0.8866321111090777,0.8713038287335007,0.9059081965078064,0.8636828361136707,0.8493823763864057,0.8493110719439401,0.9180810842034333
fae49b00-d751-49b9-ac87-06527d59bc94.cnf,32,33,hign,0.9350425521260144,0.9350425521260144,0.9350425521260144,0.9350425521260144,0.9350425521260144,1.0,1.0,1.0,1.0,1.0,1.0,1.0
bc7fb891-0369-416f-ae61-51ef97568ff3.cnf,41,18,bino,0.9070177055104872,0.9165611282778959,0.9104369464071519,0.8791541663170482,0.8909284569527927,0.9664476255615945,0.9852039737898964,0.9783555273726485,0.9802155992390615,0.9758190657366307,0.9790319171422532,0.9842475972381249
bc7fb891-0369-416f-ae61-51ef97568ff3.cnf,41,18,normal,0.7958166951982516,0.8089070533173218,0.808806272948897,0.8162552335289718,0.8246678986616072,0.8447441685693627,0.8506671424686976,0.8601092836945639,0.848559342250939,0.8672363491438075,0.8507245055172852,0.8660289085765129
bc7fb891-0369-416f-ae61-51ef97568ff3.cnf,41,18,hign,0.8484013591960284,0.8484013591960284,0.8484013591960284,0.8484013591960284,0.8484013591960284,0.9556900857191273,1.0,1.0,1.0,1.0,1.0,1.0
e4b68079-faad-4dde-ad77-771d7b962bb5.cnf,35,57,bino,0.873822232489507,0.8970687517848348,0.8764980865558519,0.8766035491761857,0.8777354419155765,0.9168930419477157,0.9106173591031299,0.9295731395229808,0.9155886978136255,0.9168061685182367,0.91934256581951,0.9804856576920256
e4b68079-faad-4dde-ad77-771d7b962bb5.cnf,35,57,normal,0.8134563690820914,0.8370969521898569,0.8097551250400944,0.8290629542813615,0.7939954021480529,0.864660718614781,0.877851065265192,0.8627765237183566,0.8384841030275849,0.8760949343816808,0.8534505781604803,0.8711716103951626
e4b68079-faad-4dde-ad77-771d7b962bb5.cnf,35,57,hign,0.8467155094591662,0.8948501160459627,0.8467155094591662,0.8467155094591662,0.8467155094591662,0.9623679180149229,1.0,1.0,1.0,1.0,1.0,1.0
8e06abf7-c116-4bef-9140-f0812dd94f11.cnf,26,27,bino,0.8651478218614731,0.8438777123385325,0.8416606752720015,0.8421826803661844,0.8438526834237065,0.9479878357048399,0.9807357311199918,0.9873817034700315,0.9838098165795676,0.9810431396659494,0.9847320422174403,0.9868559411146162
8e06abf7-c116-4bef-9140-f0812dd94f11.cnf,26,27,normal,0.8768384634815641,0.8540100756856233,0.8758898352238097,0.8798479431844367,0.8628715594504942,0.8933730295266307,0.9017558571409466,0.8747342512898458,0.894287116499122,0.9017558571409466,0.8936863824024969,0.9000537479680245
8e06abf7-c116-4bef-9140-f0812dd94f11.cnf,26,27,hign,0.7238596989337357,0.5620880596966445,0.6970007150664513,0.6593003812576596,0.8041990293916772,0.9302269880304633,1.0,0.6108209954803482,0.7287981769736954,0.7021504782783556,1.0,1.0
8a8cccf4-bc2e-4a1d-a551-5b46007e85a3.cnf,48,60,bino,0.6909114082822697,0.6095830695605561,0.7497245239571012,0.7036881159911257,0.7341420325666976,0.7792008026735967,0.7281698564593302,0.7575265832514839,0.8060546795420283,0.73021331738437,0.77811004784689,0.8233605038903298
8a8cccf4-bc2e-4a1d-a551-5b46007e85a3.cnf,48,60,normal,0.6676515904454616,0.7349484144820747,0.7050300073372048,0.7173184972204533,0.6923469475136633,0.7464394855934278,0.7063050652678395,0.7781399302318053,0.7358862978017785,0.757787951826345,0.7740819119670551,0.7780440073877224
8a8cccf4-bc2e-4a1d-a551-5b46007e85a3.cnf,48,60,hign,0.7113081348150336,0.6676338014328574,0.7349871012874107,0.7709494507411349,0.7337737695605071,0.8907551953808293,0.8251805090188525,0.8678987637276482,0.8678987637276482,0.8678987637276482,0.7969298023382144,1.0
aa65a10f-c78b-415c-b259-39bb3e45f35e.cnf,28,35,bino,0.9021853785946293,0.9667846982225088,0.9362587576103376,0.9012577971650345,0.9630885068434697,0.9742624333793201,0.9440402909904868,0.9815693632049443,0.9685643089898409,0.946558477895915,0.9737657619149391,0.9777649990415948
aa65a10f-c78b-415c-b259-39bb3e45f35e.cnf,28,35,normal,0.810631512272361,0.8029407150059807,0.8202386242049947,0.8169139410926861,0.8304539682591613,0.8551779631581949,0.8526658073497774,0.8538382646718877,0.8778065362936851,0.87990938672802,0.8515802229453597,0.8966700700543464
aa65a10f-c78b-415c-b259-39bb3e45f35e.cnf,28,35,hign,0.7551238381778766,0.7926179208296577,0.7995104328492459,0.7780547776194299,0.7995104328492459,0.8872435991669875,0.7979310529904357,0.7979310529904357,0.8126767487478522,0.7979310529904357,0.8126767487478522,1.0
